review_id,order_id,user_id,product_id,review_text,rating,sentiment,topic,review_date,language
RV0003924,ZPO0056287,U00539,46,"APPLIED A COUPON, SMALL DISCOUNT RECEVED",3.0,neu,offers,2026-05-16,english
RV0004200,ZPO0037247,U01481,43,"hello Amul Lassi Sweet romba mosam, waste of money :(",3.0,negative,,2026-04-15,tanglish
RV0001446,ZPO0064304,U00223,66,the Tata Sampann Moong Dal was stale and smelled bad do something about it,2.0,negative,product,2026-06-18,english
RV0005540,ZPO0021386,U01454,34,"order was delivered, one item substituted :)",3.0,neutral,order,05/31/2026,english
RV0001649,ZPO0002674,U02579,112,team uploaded photos of the damaged item but reffund was denied :),3.0,negative,refund,2026-06-07,english
RV0004683,ZPO0028515,U02381,63,"team India Gate Ponni Boiled Rice came in perfect condition, happy with it kindly resolve",5.0,positive,product,2026-01-04,english
RV0004724,ZPO0025262,U02637,55,hi the app crashed during payment,1.0,negative,app,2026-01-18,english
RV0003992,ZPO0015567,U03921,76,"as usual romba fast delivery, thanks",4.0,positive,delivery,2026-05-02,tanglish
RV0001697,ZPO0038337,U02338,31,customerr care never picks up the call pls look into this,1.0,negative,customer_support,2026-05-20,english
RV0003192,ZPO0002292,U00175,64,prices increased a lot compared to last month do something about it &nbsp;,3.0,NEGATIVE,pricing,06/28/2026,english
RV0006198,ZPO0006043,U00773,101,hello payment failed three times and amount is still on hold :(,,negative,payment,2026-02-09,english
RV0006296,ZPO0072425,U01830,104,hi two items missing from my order,1.0,negative,order,2026-01-03,english
RV0004500,ZPO0021580,U01895,61,honestly supprt agent was useless and kept repeating the same thing,2.0,negative, customer_support ,2026-04-16,english
RV0001155,ZPO0061416,U01869,20,the festival offer saved me a lot of money,4.0,positive,offers,2026-02-20,english
RV0002256,ZPO0014072,U02819,50,"Team packaging was excellent, nothing was damaged",5.0,positive,packaging,05/23/2026,english
RV0006960,ZPO0026338,U02813,16,"delivery boy called before cominng, very professional kindly resolve  visit https://zepto.example/offer for more",3.0,positive,delivery,2026-04-27,english
RV0001683,ZPO0046128,U00187,68,hello app keeps hanging when i add items to cart,2.0,negative,app,2026-01-13,english
RV0003171,ZPO0054279,U02720,69,team raised a comppplaint but customer service completely ignored it thanks call me on 9876575961,1.0,negative,customer_support,26-Mar-2026,english
RV0007401,ZPO0070812,U01328,75,hello website ordering worked perfectly on my laptop 😍,4 stars,positive,website,01/10/2026,english
RV0002057,ZPO0066810,U03851,14,  once again entire order was correct and well packed thanks   !!!,4 stars,positive,order,2026-03-06,english
RV0007159,ZPO0012764,U00879,7,"HONESTLY ALWAYS FIND WHAT I NEED, GOOD STOCK LEVELS THANKS ❤️",5.0,positive,inventory,14-Jun-2026,english
RV0004091,ZPO0067568,U00611,109,app is very easy to use and fast pls look into this,5.0, positive,app,2026-04-05,english
RV0000021,ZPO0022217,U03566,113,  ITEEEMS WERE PACKED NEATLY WITH PROPER SEPARATION   !!!!,3.0,positive,packaging,06/14/2026,english
RV0003109,ZPO0039949,U02370,44,"delevery took more than 40 minutes, terrble 💩",1.0,negative,delivery,2026-05-19,english
RV0004549,ZPO0031954,U00781,6,"HI APP IS OKAY, COULD BE FASTER KINDLY RESOLVE",3.0,neutral,app,2026-05-30,english
RV0003724,ZPO0048766,U02980,26,seriously app is very easy to use and fast :( 😍,4.0,positive,app,2026-02-11,english
RV0006398,ZPO0026771,U02920,54,hi payment failed three times and amount is still on hold :(,3.0,negative,payment,2026-05-11,english
RV0005424,ZPO0058265,U02546,11,hello stock is never available during peak hours ...,1,negative,inventory,2026-01-04,english
RV0007041,ZPO0078327,U01904,89,"hello order arrived, nothing to say about the delivery pls look into this",4.0,neutral,DELIVERY,2026-06-13,english
RV0002050,ZPO0025655,U03452,96,as usual support replied but issue is still pending ...,4.0,neutral,customer_support,2026-04-10,english
RV0004977,ZPO0068447,U00929,38,TEAM RIDER WAS RUDE AND DID NOT EVEN APOLOGISE FOR BEING LATE :( 🤬,1.0,negative,delivery,2026-03-23,english
RV0003644,ZPO0073992,U00881,95,HI MCCAIN FRENCH FRIES IS FINE I GUESS :),,neutral,product,20-Jun-2026,english
RV0000368_DUP,ZPO0005077,U03477,43,"GOT SPOILED AMUL LASSI SWEET, CANNOT USE IT KINDLY RESOLVE",1.0,negative,PRODUCT,2026-03-08,english
RV0000624,ZPO0023869,U03053,18,"team apppp is okay, could be faster pls look into this",3.0,neutral,app,03/23/2026,english
RV0006490,ZPO0079865,U01109,90,hello raised a complaint but customer service completely ignored it thanks 🤬,2.0,negative,customer_support,2026-02-03,english
RV0007962,ZPO0042706,U01555,18,"stock illa always, very annoying :) 💩",1.0,negative,INVENTORY,2026-03-03,tanglish
RV0005884,ZPO0037378,U03933,77,seriously prices are about the same as other apps,3,neutral,pricing,2026-06-13,english
RV0000263,ZPO0055318,U03253,8,"delivery took more than 40 minutes, terrible pls look into thhhhis",1.0,negative,delivery,02/01/2026,english
RV0005731,ZPO0048008,U03235,58,order placement was smooth and everything arrivved ... 😊,5.0,positive,order,2026-04-22,english
RV0003370,ZPO0022515,U02673,87,money got deducted but order was not placed,1.0,negative,payment,04/16/2026,english
RV0004062,ZPO0028874,U03418,67,"team membership benefits are good, i order daily",5.0,positive,membership,2026-03-07,english
RV0005535,ZPO0027607,U00670,100,"as usual packaging is terrible, everything was crushed",1.0,negative,packaging,2026-05-09,english
RV0006295,ZPO0077405,U01819,105,"as usual Lizol Floor Cleaner was okay, nothing special kindly resolve",5.0,neutral,product,2026-03-18,english
RV0006066,ZPO0059142,U01156,78,seriously app is very easy to use and fast,4.0, positive,app,2026-05-05,english
RV0006617,ZPO0074113,U01616,64,"as usual delevery took more than 40 minutes, terible ... 💩",1.0,negative,delivery,2026-05-10,english
RV0001803,ZPO0074944,U02257,71,"hi delivery romba late, 10 minutes nu sonninga :)",1.0,negative,delivery,2026-06-05,tanglish
RV0004737,ZPO0026867,U00591,23,once again app keeps hanging when i add items to cart,5.0,negative,app,2026-03-28,english
RV0002920,ZPO0031583,U01560,14,hi website does not load properly on chrome thanks,2.0,negative,website,2026-05-13,english
RV0002386,ZPO0067580,U01881,10,"hi order arrived, nothing to say abouuut the delivery :) ⭐",2.0,neutral,delivery,2026-06-28,english
RV0006695,ZPO0060589,U02399,72,guys chat support just closed my ticket without solving anything :( 👎,1.0,negative,customer_support,2026-02-16,english
RV0005760,ZPO0026469,U03442,22,The box was torn and items fell out do something about it,3.0,negative,packaging,2026-01-02,english
RV0001960,ZPO0067771,U02086,50,once again order got cancelled automatically without any reason,1.0,negative,order,2026-04-10,english
RV0002977,ZPO0013725,U01741,84,guys upi payment stuck and no refund yet thanks 👎  visit https://zepto.example/offer for more,2.0,negative,,2026-01-06,english
RV0000489,ZPO0008898,U00614,8,"Coriander Leaves came in perfect condition, happy with it thanks",4.0,positive,product,06/13/2026,english
RV0001844,ZPO0029399,U03951,28,guys why was i charged a surge fee at 8pm,3.0,negative,pricing,26-Feb-2026,english
RV0001735,ZPO0039639,U01579,88,once again delivery charge is too high for a small order,2.0,negative,pricing,2026-02-09,english
RV0002912,ZPO0026307,U03097,72,Half my order was not delivered and no one informed me thanks,5.0,negative,order,2026-05-16,english
RV0003220,ZPO0023552,U03070,10,customer care never picks up the call ... 😠,1.0,Negative,customer_support,2026-05-24,english
RV0000147,ZPO0003922,U03330,114,team order got cancelled automatically without any reason!!!!!,1.0,neg,order,06/09/2026,english
RV0005631,ZPO0058078,U01703,110,guuuys entire order was correct and well packed kindly resolve,5.0,positive,order,2026-06-28,english
RV0001987,ZPO0005648,U00064,100,guys payment went through on the second try :),3.0,neutral,payment,2026-03-27,english
RV0001370,ZPO0000139,U03471,72,"honestly upi payment went through instantly, no issues :(",5.0,positive,payment,2026-06-06,english
RV0006547,ZPO0064461,U02917,78,team delevery took the usual time ❤️,3.0,neutral,delivery,2026-03-11,english
RV0006052,ZPO0008777,U01606,101,got my refund quickly without any argument thanks,4.0,positive,refund,2026-01-29,english
RV0007099,ZPO0031173,U00430,82,"team order arrived, nothing to say about theeee delivery ...",4.0,neutral,,2026-01-07,english
RV0002812,ZPO0044838,U00780,54,"  guys very fresh Britannia Bourbon, better than the local shop kindly resolve   ",4.0,positive,product,2026-05-25,english
RV0000660,ZPO0020197,U01345,65,"HI TATA SAMPANN TOOR DAL ROMBA MOSAM, WASTE OF MONEY 😤",1.0,negative,product,2026-03-15,tanglish
RV0001795,ZPO0011227,U03414,112,team website is broken on mobile browser,2.0,negative,website,2026-06-05,english
RV0007517,ZPO0061231,U02472,84,hello refudn rejected without anyyyy proper explanation thanks,1.0,negative,refund,2026-02-12,english
RV0002512,ZPO0070727,U01167,19,"guys everything i wanted was in stock, great availability :)",4.0,positive,inventory,2026-02-01,english
RV0003398,ZPO0037157,U00047,12,"waited so long for delivery, very frustrating",1.0,negative,delivery,2026-03-31,english
RV0004283,ZPO0004754,U02260,49,"seriously everything i wanted was in stock, great availability !!",5.0,positive,inventory,2026-02-05,english
RV0001148,ZPO0074005,U02250,111,"team Presto Garbage Bags quality is superb, will order again!!!",5.0,pos,product,2026-06-06,english
RV0003273,ZPO0026093,U00210,31,"very fresh Pineapple, better than the local shop do something about it 🔥",3.0,positive,product,2026-01-08,english
RV0000609,ZPO0054298,U01942,73,team romba fresh ah irundhuchu the Aachi Chilli Powder do something about it,5.0,positive,product,2026-03-26,tanglish
RV0006288,ZPO0045127,U00855,30,app is very easy to use and fast kindly resolve,5.0,positive,app,2026-03-25,english
RV0006896,ZPO0048004,U00681,114,the rider left the order outside without telling me :(,1.0,negative,delivery,25/04/2026,english
RV0003583,ZPO0061212,U00438,30,seriously support agent was useless and kept repeating the same thing :(,1.0,negative,customer_support,2026-03-15,english
RV0001931,ZPO0035411,U01726,84,honestly the app crashed during payment do something about it,1.0,negative,app,2026-04-13,english
RV0007126,ZPO0043247,U03751,88,hello app keeps hanging when i add items to cart,1 stars,negative,app,2026-04-03,english
RV0000198,ZPO0037730,U02844,58,"once again app is okay, could be faster !!",3.0,neutral,app,2026-03-02,english
RV0007778,ZPO0076997,U03565,75,  rider was rude and did not even apologise for being late !! 😠   !!,2.0,negative,delivery,2026-03-06,english
RV0002932,ZPO0050251,U01551,41,"once again app works, sometimes slow",5.0,neutral,app,2026-02-20,english
RV0002328,ZPO0060665,U01697,71,"as usual order la items missing, very bad 💩",1.0,negative,order,06/22/2026,tanglish
RV0004390,ZPO0067234,U02856,84,"refund was processed within a few hours, very impressed thanks 😊!!",5.0,positive,refund,2026-05-01,english
RV0000767,ZPO0033955,U03780,67,ONCE AGAIN HALF MY ORDER WAS NOT DELIVERED AND NO ONE INFORMED ME,1.0,negative,order,2026-04-21,english
RV0004497,ZPO0050073,U03511,101,guys half the Sumeru Veg Spring Roll was damaged and unusable,3.0,negative,product,2026-07-01,english
RV0004219,ZPO0065478,U00250,27,"honestly worst delivery experience, never on time :)!!!!",1.0,neg,delivery,2026-06-17,english
RV0003256,ZPO0018137,U01616,31,"order was delivered, one item substituted :(",3.0,neutral,order,2026-03-29,english
RV0000203,ZPO0078595,U02052,22,hi raised a complaint but customer service completely ignored it ...,3.0,negative,customer_support,02/13/2026,english
RV0003511,ZPO0014618,U00743,6,STILL WAITING FOR MY REFUND AFTER TWO WEEKS THANKS 🤬,1.0,negative,refund,2026-01-14,english
RV0004932,ZPO0061270,U01175,18,"hi cold items came in an insulated bag, well done do something about it",5.0,positive,packaging,2026-05-27,english
RV0006391,ZPO0013178,U03587,108,  as usual the box was torn and items fell out do something about it 😠   ,2.0,negative,packaging,2026-01-19,english
RV0005536,ZPO0052330,U02271,10,HONESTLY SUPPORT TEAM RESOLVED MY ISSUE WITHIN MINUTES,4.0,positive,customer_support,2026-05-23,english
RV0001734,ZPO0021486,U00843,95,half my order was not delivered and no one informed me,1.0,negative,order,2026-02-06,english
RV0005792,ZPO0034272,U00129,95,honestly rider was polite and delivery was quick :(,5.0,positive,delivery,2026-05-27,english
RV0002778,ZPO0029224,U00344,6,"guys order la items missing, very bad 😡",1.0,negative,order,2026-03-21,tanglish
RV0001708,ZPO0037943,U03189,43,"team packaging was normal, nothing damaged do something about it",4.0,neutral,packaging,2026-02-15,english
RV0005173,ZPO0033460,U00962,79,"used the website instead of the app, works the same kindly resolve",2.0,neutral,website,2026-04-10,english
RV0005250,ZPO0012130,U02665,32,As usual the festival offer saved me a lot of money do something about it,5.0,positive,offers,25-Apr-2026,english
RV0005758,ZPO0010251,U02462,83,"hello Coca Cola Thums Up romba mosam, waste of money &nbsp;!!!!",1.0,negative ,product,2026-03-20,tanglish
RV0003475,ZPO0030230,U03223,30,hello Sweet Lime is fine i guess pls look into this,3.0,neutral,product,2026-03-15,english
RV0006529,ZPO0042770,U01685,89,"hello chat support solved my problem immediately, great service",5.0,positive,customer_support,2026-04-23,english
RV0007053,ZPO0042873,U03944,5,"guys delivery boy called before coming, very professional pls look into this",4.0,POSITIVE,delivery,01-Apr-2026,english
RV0005856,ZPO0046102,U03332,1,"hello support romba mosam, nobody replies pls look into this",1.0,negative,customer_support,2026-05-08,tanglish
RV0000855,ZPO0063584,U00366,88,"Once again horlicks horlicks romba mosam, waste of money !!",1 stars,negative,product,2026-05-05,tanglish
RV0005686,ZPO0031598,U03165,39,seriously Aavin Ghee is fine i guess 👍,3.0,neutral,product,2026-03-01,english
RV0006364,ZPO0076709,U03615,74,"seriously stock illa always, very annoying",1.0,negative,inventory,2026-01-16,tanglish
RV0004738,ZPO0063620,U02553,79,"cold items came in an insulated bag, well done !! ⭐",3.0,positive,packaging,2026-01-13,english
RV0004098,ZPO0061910,U01428,78,refund is under review as per the app,3.0,neutral,refund,22-May-2026,english
RV0002161,ZPO0079960,U00288,21,Costumer care never picks up the call pls look into this,1.0,negative,customer_support,2026-02-15,english
RV0000699,ZPO0001912,U03310,81,"once again packing romba mosam, milk leak aagiduchu thanks",,Negative,packaging,2026-06-02,tanglish
RV0003454_DUP,ZPO0017911,U00295,32,"DELIVERED IN 8 MINUTES, VERY FAST !! &NBSP;",1.0,positive,delivery,2026-05-28,english
RV0003000,ZPO0025607,U00507,3,"wrong order delivered, this is not what i ordered!!",3.0,neg,order,2026-01-17,english
RV0003697,ZPO0044363,U02144,107,"Once again very fresh dettol hand wash, better than the local shop kindly resolve",5.0,positive,product,2026-06-29,english
RV0001637,ZPO0075217,U00173,38,items were packed neatly with proper separation,5.0,positive,packaging,01/21/2026,english
RV0007281,ZPO0076211,U01921,100,"once again Safal Frozen Corn came in perfect condition, happy with it",1.0,positive,product,2026-06-06,english
RV0007555,ZPO0017851,U02434,95,as usual delivery took the usual time 😍,2.0,neutral,delivery,2026-06-01,english
RV0003458,ZPO0053318,U03847,53,"seriously some items were unavailable, rest were fine :(",3.0,neutral,inventory,2026-01-11,english
RV0007975,ZPO0023708,U03723,35,"HI LOVE THE NEW APP DESIGN, VERY SMOOTH",4.0,positive,app,2026-06-19,english
RV0003582,ZPO0060638,U03953,56,ONCE AGAIN APP IS VERY EASY TO USE AND FAST THANKS,5.0,positive,app,2026-05-03,english
RV0001292,ZPO0031807,U02391,75,"hello cashback was credited immediately, nice :)",5.0,positive,offers,2026-03-17,english
RV0004660,ZPO0063296,U02333,50,"hello applied a coupon, small discount received!!!!!",3.0,neutral,offers,21/06/2026,english
RV0006586,ZPO0001360,U02497,69,"AS USUAL IDHAYAM GROUNDNUT OIL QUALITY IS VERY POOR, THREW IT AWAY ...",2.0,negative,product,2026-02-27,english
RV0005617,ZPO0038828,U00859,44,NO RESPONSE FROM SUPPORT FOR THREE DAYS ...,1 stars,Negative,customer_support,2026-05-26,english
RV0001854,ZPO0004776,U01614,36,"ONCE AGAIN REFND WAS PROCESSED WITHIN A FEW HOURS, VERY IMPRESSED DO SOMETHING ABOUT IT",5.0,positive,REFUND,2026-01-17,english
RV0005233,ZPO0018840,U00632,85,as usual romba fresh ah irundhuchu the Tropicana Tropicana Orange,5.0,positive,product,22-Apr-2026,tanglish
RV0003764,ZPO0058710,U01928,73,"once again waited so long for delivery, very frustrating !! 😡",1.0,negative,delivery,2026-01-14,english
RV0003305,ZPO0044878,U00284,2,  hi app search works really well now pllls look into this   ,5.0,positive,app,2026-05-17,english
RV0006570,ZPO0023673,U00277,32,"TEAM PRICES ARE CHEAPER THAN THE SUPERMARKET, GOOD VALUE KINDLY RESOLVE ⭐",2.0,positive,pricing,2026-07-01,english
RV0005728,ZPO0016397,U00600,47,hi promo code expired but it was shown as valid in the app !!,1.0,negative,OFFERS,2026-03-25,english
RV0003744,ZPO0051407,U03849,82,app crash aagudhu every time i open it kindly resolve,2.0,negative,app,14/01/2026,tanglish
RV0003446,ZPO0071035,U00469,97,hello the iD Paratha Malabar was really fresh and good quality :)  visit https://zepto.example/offer for more,5.0,positive,product,2026-02-16,english
RV0007995,ZPO0078808,U01016,105,"EVERYTHING I WANTED WAS IN STOCK, GREAT AVAILABILITY PLS LOOK INTO THIS",5.0,positive,inventory,2026-05-09,english
RV0001999,ZPO0064821,U03306,1,once again coupon code did not work at checkout,1.0,negative,offers,2026-03-21,english
RV0000664,ZPO0060972,U02302,38,  honestly delivery person could not find the address and cancelled do something about it   ,2.0,negative,delivery,2026-06-24,english
RV0004780,ZPO0064792,U02850,15,"seriously packaging is terrible, everything was crushed",2.0,negative,packaging,2026-01-27,english
RV0005354,ZPO0079605,U01861,86,as usual stock is never available during peak hours do something about it,1.0,negative,inventory,2026-04-08,english
RV0007987,ZPO0030410,U00223,111,  the product showed available but got cancelled as out of stock 💩   ,2.0,negative,inventory,2026-01-25,english
RV0003413,ZPO0052052,U01365,71,Honestly the box was torn and items fell out 🤬,2.0,negative,packaging,2026-02-18,english
RV0003749,ZPO0030178,U01179,99,hi the rider left the order outside without telling me,1.0,negative,delivery,2026-02-14,english
RV0004414,ZPO0074543,U01128,50,"hello delivery took more than 40 minutes, terrible ...",2.0,negative,delivery,2026-05-20,english
RV0004745,ZPO0012996,U03105,34,the Amul Full Cream Milk was really fresh and good qality do something about it,4.0,positive,product,2026-05-27,english
RV0005531,ZPO0057224,U00492,100,hi half the Safal Frozen Corn was damaged and unusable !!,1.0,negative,product,2026-04-23,english
RV0005576,ZPO0056577,U02374,110,"wrong order delivered, this is not what i ordered 😡",1.0,negative,order,2026-05-08,english
RV0000710,ZPO0034694,U00375,47,order placement was smooth and everything arrived pls look into this,4.0,positive,ORDER,2026-05-09,english
RV0007527,ZPO0072060,U00550,92,"Hello refund was processed within a few hours, very impressed ...",1.0,positive,refund,2026-02-24,english
RV0001283,ZPO0024212,U01003,107,As usual order said 10 minutes but came after an hour do something about it,3.0,NEGATIVE,delivery,2026-06-06,english
RV0005865,ZPO0022496,U02418,110,"  packing romba mosam, milk leak aagiduchu kindly resolve   ",1.0,negative,packaging,2026-03-03,tanglish
RV0005069,ZPO0052216,U03042,94,"as usual delivered in 8 miiinutess, very fast",5.0,positive,delivery,2026-02-13,english
RV0002676,ZPO0003890,U00382,87,"guys Bisleri Mineral Water quality is superb, will order again :(  visit https://zepto.example/offer for more",5.0,positive,product,2026-06-07,english
RV0006777,ZPO0025837,U00636,27,"packaging is terrible, everything was crushed :)",7.0,negative ,packaging,2026-02-06,english
RV0004030,ZPO0015103,U01055,105,"refnd varala, been chasing for 10 days do something about it 😠!!!",1.0,negative,refund,2026-06-01,tanglish
RV0001307,ZPO0033315,U02245,65,"guys love the new app design, very smooth do something about it call me on 9876592463",4.0,positive,app,2026-03-11,english
RV0005497,ZPO0040756,U01190,88,honestly half the Horlicks Horlicks was damaged and unusable,1.0,negative,product,2026-01-28,english
RV0005505,ZPO0030446,U03284,24,hi double payment happened for the same order kindly resolve,1.0,negative,payment,2026-03-21,english
RV0007393,ZPO0074733,U02603,114,upi payment stuck and no refund yet kindly resolve,1.0,negative,payment,2026-04-17,english
RV0002238,ZPO0047106,U01949,23,"Mango Alphonso quality is very poor, threw it away do something about it",1.0,negative,PRODUCT,2026-02-01,english
RV0003303,ZPO0051068,U02101,35,hi very reasonable pricing for the convenience ... ❤️,4.0,positive,pricing,2026-02-21,english
RV0005593,ZPO0071170,U03992,101,hi prices increased a lot compared to last month,2.0,negative,pricing,2026-06-01,english
RV0007516,ZPO0040115,U01736,10,prices increased a lot compared to last month :(,1.0,negative,pricing,2026-06-02,english
RV0002039,ZPO0078393,U02040,101,"waited so long for delivery, very frustrating",2.0,negative,delivery,2026-06-05,english
RV0001530,ZPO0045097,U00249,70,team nothing much to say,2.0,neutral,others,2026-02-15,english
RV0001664,ZPO0017625,U00787,88,"reffund varala, been chasing for 10 days thanks 😠",1.0,negative,refund,2026-04-15,tanglish
RV0005451,ZPO0048574,U01737,18,  team raised a complaint but customer service completely ignored it !!   ,1.0,negative,customer_support,2026-06-05,english
RV0007821_DUP,ZPO0064930,U01915,98,"DILIVERY BOY CALLED BEFORE COMING, VERY PROFESSIONAL",5.0,positive,delivery,2026-03-12,english
RV0007966,ZPO0058643,U01128,10,"seriously rider came, handed the bag, that is it thanks 😍",4.0,neutral,delivery,06/01/2026,english
RV0001364,ZPO0004224,U00904,100,"Once again cold items came in an insulated bag, well done ❤️",5.0,positive,packaging,2026-02-11,english
RV0003628,ZPO0001446,U01015,44,hello delivery person could not find the address and cancelled kindly resolve,1.0,negative,delivery,2026-02-12,english
RV0005740,ZPO0007318,U02998,82,"team cannot login, app throws an error every time :(",1.0,negative,app,2026-01-19,english
RV0005148,ZPO0040019,U02114,85,team order said 10 minutes but came after an hour 💩,3.0,negative,delivery,2026-02-01,english
RV0004892,ZPO0052324,U02380,62,"seriously delivery romba late, 10 minutes nu sonninga",3.0,negative,delivery,2026-02-02,tanglish
RV0002694,ZPO0032593,U02622,105,hi latest update made the app completely unusable call me on 9876513778,3.0,negative,app,2026-01-28,english
RV0003061,ZPO0034803,U03728,95,"hi app works, sometimes slow ...",3 stars,neutral,app,2026-04-16,english
RV0001598,ZPO0003575,U03946,39,"hi Aavin Ghee romba mosam, waste of money kindly resolve",2.0,negative,product,2026-06-29,tanglish
RV0006701,ZPO0011721,U01092,35,TEAM PRICES ARE ABOUT THE SAME AS OTHER APPS PLS LOOK INTO THIS,3.0,neutral,pricing,2026-01-29,english
RV0002730,ZPO0032036,U00833,95,team all items in the order were exactly as selected call me on 9876587084,4.0,positive,order,2026-06-10,english
RV0002626,ZPO0024542,U03088,93,half my order was not delivered and no one informed me,3.0,negative,order,2026-05-20,english
RV0005916,ZPO0050018,U02885,76,"as usual refund request raised, waiting for update :(",3.0,neutral,refund,2026-05-08,english
RV0003158,ZPO0054197,U02422,103,as usual handling fee and platform fee on top of deliverly is daylight robbery pls look into this,2.0,negative,pricing,2026-03-31,english
RV0003315,ZPO0053198,U03660,70,"honestly delivery took more than 40 minutes, terrible call me on 9876516742",3 stars,negative,delivery,03/05/2026,english
RV0001723,ZPO0060796,U01583,79,"HI GOT SPOILED TAMARIND, CANNOT USE IT 🤬 call me on 9876547797",5.0,negative,product,2026-01-07,english
RV0006401,ZPO0074180,U02858,25,order said 10 minuts but came after an hour :),1.0,negative,delivery,2026-02-25,english
RV0005280,ZPO0024305,U02755,53,"got spoiled Britannia Marie Gold, cannot use it kindly resolve",1.0,negative,product,2026-06-03,english
RV0006669,ZPO0044163,U03567,54,once again items were packed neatly with proper separation :) ❤️ &nbsp;,4.0,positive,packaging,24/01/2026,english
RV0001060,ZPO0007855,U02979,8,,3.0,negative,payment,2026-01-30,english
RV0004637,ZPO0078193,U00520,19,honestly all items in the order were exactly as selected kindly resolve,4.0,positive,order,24/06/2026,english
RV0003243,ZPO0016389,U02036,51,promo code expired but it was shown as valid in the app :( 😡,1,negative,offers,2026-04-24,english
RV0001679,ZPO0030063,U00837,24,half the Orange Nagpur was damaged and unusable 👎,1.0,negative,product,2026-06-08,english
RV0006893,ZPO0011699,U03660,65,"honestly used the website instead of the app, works the same",3.0,neutral,website,2026-06-18,english
RV0006375,ZPO0069344,U01515,113,"honestly love the new app design, very smooth !!",4.0,positive,app,2026-04-11,english
RV0007575,ZPO0017932,U01563,112,"seriously worst Origami Tissue Roll i havvvve received, totally rotten thanks &nbsp;",,negative,product,2026-05-16,english
RV0006629,ZPO0036835,U03201,20,"  guys packaging was excellent, nothing was damaged   ",5.0,positive,packaging,2026-05-03,english
RV0001758,ZPO0004323,U02176,88,GUYS ITEMS WERE PACKED NEATLY WITH PROPER SEPARATION DO SOMETHING ABOUT IT!!!,5.0,positive,packaging,2026-05-31,english
RV0006020,ZPO0062332,U00711,29,  teaaaam handling fee and platform fee on top of delivery is daylight robbery   ,5.0,negative,,2026-03-18,english
RV0004192,ZPO0033713,U00079,71,"team Tata Iodised Salt quality is very poor, threw it away !! call me on 9876513183",1.0,negative,product,2026-02-10,english
RV0005117,ZPO0069540,U01475,5,delivery person could not find the address and cancelled,2.0,negative,delivery,2026-02-21,english
RV0000564,ZPO0025658,U02249,7,team raised a complaint but customer service completely ignored it,1.0,negative,customer_support,2026-04-25,english
RV0007409,ZPO0025591,U02823,75,as usual order placement was smooth and everything arrived,5.0,pos,order,04/29/2026,english
RV0002791,ZPO0077114,U01545,62,"cannot login, app throws an error every time",2.0,negative,app,2026-01-19,english
RV0000864,ZPO0025364,U01275,80,"seriously Jaggery wassss not fresh at all, very disappointed ...",2.0,negative,product,2026-02-26,english
RV0007743,ZPO0016074,U00683,104,Hello curd packet was leaking and the whole bag was wet ...,2.0,negative,packaging,2026-04-11,english
RV0007859,ZPO0045610,U03780,39,hello coupon code did not work at checkout ...,2.0,negative,offers,2026-04-28,english
RV0001485,ZPO0041346,U03422,58,"  some items were unavailable, rest were fine   ",5.0,neutral,inventory,2026-04-23,english
RV0007036,ZPO0015029,U02267,70,"seriously no separate bag for raw items, contaminated the rest kindly resolve",3.0,negative,packaging,2026-02-11,english
RV0007722,ZPO0065042,U00828,27,"honestly Watermelon was okay, nothing special do something about it 👍",3.0,neutral,product,2026-02-05,english
RV0005978,ZPO0058530,U03975,2,honestly promo code expired but it was shown as valid in the app thanks 💩,1.0,negative,offers,2026-02-06,english
RV0005135,ZPO0008866,U01479,110,"as usual received the Colgate Toothpaste, average quality pls look into this",3.0,neutral,product,2026-03-21,english
RV0000207,ZPO0076471,U03402,22,once again handling fee and platform fee on top of delivery is daylight robbery pls look into this,3.0,negative,pricing,2026-05-21,english
RV0004489,ZPO0034872,U01668,83,"took the membership, still evaluating if it is useful kindly resolve!!!!",3.0,neutral,membership,2026-05-20,english
RV0006939,ZPO0070763,U03570,60,honestly the Pintola Peanut Butter was stale and smelled bad 😡,2 stars,negative,product,2026-05-07,tanglish
RV0000871,ZPO0073914,U03243,2,THE BOX WAS TORN AND ITEMS FELL OUT PLS LOOKKKK INTO THIS,1.0,negative,packaging,2026-06-21,english
RV0004494,ZPO0060892,U01501,14,"hello wrong order delivered, this is not what i ordered kindly resolve",5.0,negative,order,2026-05-27,english
RV0006911,ZPO0045255,U02796,73,"Order la items missing, very bad :)",4.0,negative,order,2026-05-02,tanglish
RV0000503,ZPO0031082,U01920,59,"once again support romba mosam, nobody replies",5.0,negative, customer_support ,2026-02-10,tanglish
RV0007386,ZPO0031992,U00652,111,  hello rider was polite and delivery was quick pls look into this   ,5.0,positive,delivery,19/05/2026,english
RV0001029,ZPO0028436,U02213,83,"  as usual Coca Cola Thums Up romba mosam, waste of money   ",1.0,negative,product,2026-02-20,tanglish
RV0003841,ZPO0027565,U03037,9,"honestly waited so long for delivery, very frustrating :( 😠!!",1.0,negative,delivery,2026-03-12,english
RV0002691,ZPO0044970,U03655,100,"as usual packaging was excellent, nothing was damaged",4.0,positive, packaging ,2026-05-17,english
RV0005582,ZPO0013209,U03014,95,"hello the McCain French Fries was as expected, no complaints no praise 😊",5.0,neutral, product ,2026-01-07,english
