store_lat,store_lon,delivery_zone,city,city_tier,customer_lat,customer_lon,distance_km,road_type,traffic_index,rainfall_mm,weather_condition,hour,weekday,peak_hour_flag,weekend_flag,festival_day_flag,item_count,order_amount,order_weight_kg,membership_type,demand_level,vehicle_type,rider_experience_months,current_rider_load,rider_rating,previous_acceptance_rate,rider_earnings_today,current_incentive,delivery_charge,delivery_time_minutes,rider_accepted,order_month,order_year
12.972781,77.610699,BEN-Z14,bengaluru,1,12.964337,77.602323,1.306,arterial,0.424,0.0,clear,18,6,0,1,0,4,98.8,2.511,pass,low,bike,16.9,0,4.16,0.843,1330.12,21.5,45.16,12.47,1,January,2026
13.102544,80.255519,CHE-Z14,chennai,1,13.088573,80.246542,1.833,narrow_lane,0.8595,6.46,moderate_rain,21,3,1,0,0,2,35.0,0.514,pass,medium,ev_bike,17.2,0,4.77,0.509,425.54,59.72,42.09,31.14,1,April,2026
13.000426,77.566828,BEN-Z04,bengaluru,1,13.008355,77.578655,1.555,arterial,0.2766,0.0,clear,11,1,0,0,0,6,106.67,3.208,none,low,ev_bike,33.2,3,4.32,0.796,1930.85,25.76,40.89,22.11,0,April,2026
11.047289,76.886044,COI-Z03,coimbatore,2,11.076027,76.895659,3.363,highway,0.28300000000000003,0.0,clear,14,1,0,0,0,4,93.36,2.057,none,low,scooter,26.5,2,4.49,0.836,1046.1,32.55,51.02,17.83,0,March,2026
19.036485,72.873597,MUM-Z03,mumbai,1,19.026335,72.86241,1.63,arterial,0.8275,3.24,light_rain,13,2,1,0,0,7,182.39,4.772,none,high,bike,8.8,2,4.59,0.852,111.24,51.97,55.25,26.19,1,February,2026
12.319566,76.674223,MYS-Z05,mysuru,3,12.335508,76.658579,2.456,residential,0.6834,0.0,clear,12,1,1,0,0,7,204.72,0.586,pass,medium,scooter,8.1,1,5.0,0.857,2319.13,54.63,36.06,26.37,1,March,2026
19.012064,72.903276,MUM-Z07,mumbai,1,18.997708,72.841336,6.705,arterial,0.6718,4.9,light_rain,9,0,1,0,0,6,306.54,1.165,none,high,bike,17.1,0,4.51,0.903,585.09,117.13,119.94,54.6,0,February,2026
13.066524,80.254772,CHE-Z07,chennai,1,13.083485,80.248211,2.015,residential,0.4329,0.0,clear,18,5,0,1,0,3,224.06,0.835,pass_plus,low,bike,6.7,0,4.69,0.857,862.31,26.55,30.82,17.27,1,May,2026
13.066524,80.254772,CHE-Z07,chennai,1,13.048264,80.261688,2.164,residential,0.6601,0.0,moderate_rain,9,4,1,0,0,7,210.54,1.099,none,high,bike,14.2,1,4.28,0.722,1532.69,64.16,64.06,24.22,1,April,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.159388,80.188869,3.079,residential,0.342,6.96,moderate_rain,10,1,0,0,0,3,61.91,1.412,none,low,scooter,11.6,3,3.93,0.576,824.85,54.4,59.11,26.97,0,April,2026
9.979123,78.121505,MAD-Z03,madurai,3,9.965375,78.111294,1.894,residential,0.346,0.0,clear,14,0,0,0,0,7,149.29,3.107,pass,low,scooter,7.6,0,4.24,0.888,1376.51,25.71,35.06,12.79,0,March,2026
12.972781,77.610699,BEN-Z14,bengaluru,1,12.955196,77.578433,4.006,arterial,0.5794,0.0,clear,9,4,1,0,0,1,35.0,0.15,pass,high,scooter,10.5,0,4.96,0.859,832.75,56.59,70.41,27.5,1,April,2026
12.273057,76.609077,MYS-Z01,mysuru,3,12.265218,76.600293,1.293,residential,0.3792,0.0,clear,14,6,0,1,0,3,113.06,1.755,pass,medium,bike,2.2,2,4.45,0.705,1284.65,25.89,31.78,19.07,1,March,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.156539,80.228718,1.967,arterial,0.5228,0.0,clear,17,6,0,1,0,4,155.9,1.811,none,medium,ev_bike,37.3,2,4.43,0.531,1270.34,33.45,32.36,20.12,0,March,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.121703,80.298207,1.878,arterial,0.7537,0.0,clear,19,5,1,1,0,11,181.4,6.466,none,high,ev_bike,13.5,0,4.3,0.645,3364.09,39.67,60.05,19.21,0,April,2026
13.050043,80.200144,CHE-Z08,chennai,1,12.993731,80.195811,6.279,residential,0.9302,10.02,moderate_rain,9,6,1,1,0,9,178.9,0.644,none,high,bicycle,12.4,0,4.44,0.35,2237.33,95.07,119.28,99.46,0,April,2026
19.036485,72.873597,MUM-Z03,mumbai,1,19.04657,72.851425,2.586,highway,0.7376,0.0,clear,12,6,1,1,0,6,81.79,4.043,none,high,bike,16.7,2,4.54,0.747,473.13,59.52,73.95,22.69,1,May,2026
11.047512,76.985832,COI-Z06,coimbatore,2,11.058069,76.993779,1.46,narrow_lane,0.3281,0.0,clear,5,0,0,0,0,1,35.0,0.15,pass_plus,low,scooter,3.1,0,4.32,0.677,217.78,21.83,33.31,13.75,1,February,2026
13.107689,80.288533,CHE-Z11,chennai,1,13.116241,80.249478,4.335,narrow_lane,0.7969,0.0,clear,21,6,1,1,0,3,35.26,0.517,none,low,ev_bike,21.2,1,4.61,0.728,932.45,67.75,74.42,45.77,1,March,2026
28.640905,77.121366,DEL-Z07,delhi ncr,1,28.639536,77.138189,1.649,residential,0.4225,0.0,clear,18,4,0,0,0,12,182.82,11.828,none,low,bike,4.8,3,4.41,0.749,831.95,32.23,58.55,24.58,1,June,2026
12.956562,77.54897,BEN-Z12,bengaluru,1,12.977556,77.549821,2.336,highway,0.4905,1.6,light_rain,5,5,0,1,1,5,166.8,3.911,pass_plus,high,scooter,8.6,3,4.89,0.901,603.86,50.3,32.82,25.3,1,March,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.072942,80.271962,1.454,arterial,0.7216,5.63,moderate_rain,8,0,1,0,0,6,384.04,1.796,pass,high,bike,26.2,3,4.58,0.649,1541.8,54.8,35.21,22.72,1,April,2026
17.454751,78.45571,HYD-Z03,hyderabad,1,17.462265,78.462466,1.101,arterial,0.5449,6.61,moderate_rain,16,0,0,0,0,3,35.0,1.26,pass,medium,bicycle,12.4,1,4.87,0.689,395.8,37.81,49.01,18.9,1,June,2026
9.933797,78.060875,MAD-Z01,madurai,3,9.894949,78.124513,8.2,arterial,0.528,0.29,light_rain,18,5,0,1,0,3,36.71,2.832,none,medium,bike,13.5,3,4.71,0.949,1944.49,107.51,99.32,36.42,0,June,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.064721,80.294535,2.613,arterial,0.3718,0.0,light_rain,6,5,0,1,0,4,354.73,1.344,none,low,ev_bike,19.1,2,4.92,0.704,559.8,28.16,25.74,21.7,1,January,2026
28.562492,77.247599,DEL-Z04,delhi ncr,1,28.554615,77.255922,1.195,arterial,0.4529,0.0,clear,14,5,0,1,0,3,57.05,0.834,pass,medium,bike,12.1,0,4.08,0.936,593.61,27.38,47.13,13.8,1,January,2026
19.073551,72.808853,MUM-Z02,mumbai,1,19.083804,72.823095,1.881,residential,0.7132,6.38,moderate_rain,20,0,1,0,0,5,296.26,3.507,pass_plus,low,bike,4.5,2,4.15,0.662,1033.3,56.0,33.82,27.42,1,June,2026
17.383957,78.480301,HYD-Z01,hyderabad,1,17.371967,78.471923,1.602,residential,0.6092,0.0,clear,12,0,1,0,0,5,137.78,4.826,none,medium,bike,53.1,2,5.0,0.495,1348.5,45.86,61.17,23.51,1,January,2026
13.102544,80.255519,CHE-Z14,chennai,1,13.11018,80.216251,4.337,residential,0.6969,0.0,clear,19,3,1,0,0,9,141.26,0.562,none,low,bike,22.9,1,3.95,0.601,1995.9,70.39,81.2,37.07,0,June,2026
28.74618,77.197588,DEL-Z03,delhi ncr,1,28.769351,77.218707,3.298,arterial,0.4253,0.0,clear,16,5,0,1,0,6,243.33,0.15,pass_plus,low,bicycle,21.9,0,4.54,0.73,970.31,48.71,40.57,29.5,0,June,2026
28.599307,77.205607,DEL-Z10,delhi ncr,1,28.606777,77.200492,0.969,arterial,0.6047,0.0,clear,19,2,1,0,0,2,35.0,1.131,pass_plus,low,bike,12.4,2,4.4,0.943,631.54,33.38,39.04,15.52,1,June,2026
11.041438,76.943104,COI-Z02,coimbatore,2,11.034602,76.971016,3.14,arterial,0.2709,0.0,clear,15,0,0,0,0,2,96.95,0.83,none,low,bike,27.0,1,4.01,0.805,884.38,48.78,52.67,18.28,1,May,2026
19.017886,72.806471,MUM-Z01,mumbai,1,19.009908,72.835146,3.142,arterial,0.717,0.55,light_rain,13,6,1,1,0,2,59.83,0.15,none,medium,bike,9.6,0,4.12,0.878,482.91,53.04,78.39,24.29,1,May,2026
13.005784,77.598458,BEN-Z11,bengaluru,1,12.99286,77.593438,1.537,highway,0.3634,0.0,clear,11,6,0,1,0,4,202.15,4.181,none,medium,bike,11.4,0,4.15,0.547,1002.86,30.12,36.33,13.46,1,February,2026
17.383957,78.480301,HYD-Z01,hyderabad,1,17.397454,78.488201,1.719,residential,0.3948,0.0,clear,14,1,0,0,0,6,211.23,3.862,none,low,ev_bike,9.4,2,4.23,0.962,2156.98,34.41,36.9,21.34,0,April,2026
13.09369,80.301218,CHE-Z01,chennai,1,13.091232,80.325638,2.659,arterial,0.7293,0.0,clear,8,3,1,0,0,4,91.64,2.849,pass,high,bike,7.6,2,4.09,0.686,539.19,60.52,58.98,22.92,1,April,2026
12.989196,80.282597,CHE-Z09,chennai,1,12.993573,80.241085,4.524,narrow_lane,0.783,0.0,clear,19,2,1,0,1,1,35.0,0.704,pass,high,bike,7.5,3,4.18,0.685,1382.35,94.2,83.16,52.35,0,April,2026
13.083895,80.242972,CHE-Z06,chennai,1,13.057903,80.244788,2.897,narrow_lane,0.329,1.11,light_rain,15,3,0,0,0,10,243.0,3.466,pass,low,bicycle,2.6,3,4.23,0.703,832.12,48.42,32.67,47.03,0,May,2026
28.633234,77.222117,DEL-Z11,delhi ncr,1,28.61518,77.211817,2.245,residential,0.4546,0.0,clear,14,5,0,1,0,4,56.64,0.413,pass_plus,medium,bike,32.2,3,4.48,0.554,896.64,30.26,40.78,24.73,0,February,2026
9.934766,78.175925,MAD-Z06,madurai,3,9.890172,78.157607,5.349,residential,0.4744,0.0,clear,11,1,0,0,1,4,64.02,4.439,pass_plus,high,scooter,13.3,1,4.85,0.757,1744.39,76.78,51.54,28.9,0,March,2026
28.633234,77.222117,DEL-Z11,delhi ncr,1,28.618006,77.215089,1.827,arterial,0.6258,0.0,clear,20,4,1,0,0,2,67.67,1.376,none,high,scooter,3.5,1,4.13,0.863,1430.44,40.87,63.33,19.99,1,March,2026
9.82467,78.181555,MAD-Z04,madurai,3,9.832452,78.200182,2.217,residential,0.5696,0.0,clear,21,4,1,0,0,2,65.98,0.712,none,low,bike,19.0,3,4.31,0.635,1218.21,49.6,38.32,21.61,1,May,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.404912,78.480235,1.824,arterial,0.5859,0.0,clear,8,2,1,0,0,4,145.51,1.133,none,medium,scooter,11.9,0,4.33,0.874,2120.8,45.48,53.54,17.37,0,June,2026
19.020807,72.870459,MUM-Z12,mumbai,1,19.024697,72.843275,2.89,narrow_lane,0.8798,12.97,moderate_rain,12,0,1,0,0,7,85.0,3.37,none,medium,ev_bike,0.5,1,3.87,0.852,144.98,81.54,73.06,51.77,1,May,2026
9.938364,78.219125,MAD-Z05,madurai,3,9.960245,78.20866,2.69,arterial,0.2047,0.0,clear,11,0,0,0,0,6,296.31,1.044,pass_plus,low,scooter,30.0,3,4.16,0.696,2171.28,36.18,23.34,21.41,0,April,2026
17.454751,78.45571,HYD-Z03,hyderabad,1,17.475646,78.458182,2.338,residential,0.6657,0.0,clear,8,5,1,1,0,5,228.7,2.89,none,high,scooter,5.1,1,4.71,0.74,504.11,58.32,52.3,25.38,1,January,2026
13.001202,80.271869,CHE-Z13,chennai,1,13.017832,80.310624,4.588,arterial,0.5184,0.0,clear,18,5,0,1,0,10,658.74,1.895,pass_plus,medium,bike,5.7,3,4.35,0.812,690.76,45.33,39.29,36.01,0,February,2026
19.017886,72.806471,MUM-Z01,mumbai,1,19.026833,72.798012,1.334,arterial,0.401,0.0,clear,14,1,0,0,0,16,597.82,9.638,none,low,bike,11.4,0,4.68,0.803,1075.56,26.65,47.18,18.55,1,April,2026
12.84682,77.573191,BEN-Z13,bengaluru,1,12.844831,77.595549,2.434,narrow_lane,0.4079,0.0,clear,14,3,0,0,0,5,127.13,3.335,pass_plus,low,ev_bike,6.8,2,4.19,0.6,2467.68,35.91,38.65,30.68,0,April,2026
19.012064,72.903276,MUM-Z07,mumbai,1,18.992694,72.921577,2.888,narrow_lane,0.7014,0.0,clear,21,0,1,0,0,6,110.23,1.796,pass,high,scooter,13.5,2,4.43,0.524,1013.8,50.04,59.08,44.43,0,February,2026
12.956562,77.54897,BEN-Z12,bengaluru,1,12.939997,77.551915,1.869,arterial,0.3731,0.0,clear,23,3,0,0,0,2,55.16,1.476,none,low,scooter,20.0,1,4.59,0.443,371.5,34.28,44.64,17.63,1,May,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.393881,78.470909,2.985,arterial,0.3116,0.0,clear,7,0,0,0,0,4,144.15,2.733,none,low,bike,16.8,0,4.56,0.878,556.21,37.55,54.24,17.58,1,March,2026
12.985599,77.595719,BEN-Z09,bengaluru,1,13.020277,77.591904,3.878,arterial,0.4729,0.0,clear,11,5,0,1,0,11,522.08,3.515,pass_plus,low,ev_bike,12.5,1,4.9,0.9,486.94,41.22,36.56,30.74,1,March,2026
19.068656,72.88234,MUM-Z06,mumbai,1,19.077206,72.887159,1.077,arterial,0.794,0.0,clear,19,4,1,0,0,9,566.45,3.666,pass,high,scooter,14.9,1,4.62,0.898,1088.54,39.7,37.1,20.54,1,April,2026
28.74618,77.197588,DEL-Z03,delhi ncr,1,28.76605,77.206528,2.375,residential,0.4198,0.0,clear,18,3,0,0,0,8,236.87,5.933,none,low,bike,5.4,2,4.51,0.842,2090.89,26.1,42.61,23.8,0,February,2026
17.377649,78.567744,HYD-Z09,hyderabad,1,17.385508,78.54232,2.836,arterial,0.4255,0.0,clear,18,4,0,0,0,4,179.17,1.765,none,low,bike,3.9,0,4.72,0.893,2509.94,31.74,43.45,20.39,0,April,2026
13.09369,80.301218,CHE-Z01,chennai,1,13.104632,80.319127,2.29,narrow_lane,0.5777,0.0,clear,19,6,1,1,0,5,185.69,1.977,pass,low,bike,25.9,0,4.26,0.705,479.99,44.71,40.79,27.47,1,April,2026
19.045278,72.894492,MUM-Z05,mumbai,1,19.049624,72.913912,2.098,arterial,0.4034,0.0,light_rain,1,4,0,0,0,1,35.0,0.15,none,low,scooter,20.3,0,4.07,0.386,706.22,38.84,53.22,17.04,0,January,2026
19.017886,72.806471,MUM-Z01,mumbai,1,19.048027,72.800515,3.409,highway,0.401,0.0,clear,22,4,0,0,0,1,35.0,0.15,none,low,bike,13.5,1,4.62,0.785,1840.55,38.17,62.45,18.8,0,March,2026
13.102544,80.255519,CHE-Z14,chennai,1,13.134322,80.253588,3.54,narrow_lane,0.9151,12.94,moderate_rain,9,4,1,0,0,2,104.96,0.176,pass,low,ev_bike,10.9,3,4.62,0.809,446.71,96.61,57.16,54.72,0,February,2026
17.420472,78.47479,HYD-Z06,hyderabad,1,17.427688,78.464333,1.369,residential,0.6567,0.0,clear,13,3,1,0,0,4,253.45,2.232,none,low,scooter,35.3,2,3.96,0.749,478.85,42.73,49.88,23.72,1,January,2026
19.065715,72.902957,MUM-Z08,mumbai,1,19.047523,72.906222,2.052,arterial,0.2959,0.0,clear,23,3,0,0,0,7,181.38,3.935,none,low,bike,6.0,1,4.21,0.919,610.15,38.15,44.25,23.18,1,February,2026
13.009524,77.554209,BEN-Z01,bengaluru,1,13.005121,77.544017,1.208,arterial,0.4295,0.0,clear,23,3,0,0,0,8,330.33,3.802,pass,low,bike,6.2,3,4.45,0.759,1091.9,25.4,29.69,20.23,1,February,2026
19.020807,72.870459,MUM-Z12,mumbai,1,19.026053,72.883293,1.47,residential,0.5609,3.87,light_rain,17,2,0,0,0,6,379.36,2.511,none,low,ev_bike,9.6,3,4.91,0.714,1751.39,32.85,37.48,26.42,1,April,2026
17.362706,78.397761,HYD-Z10,hyderabad,1,17.37607,78.414004,2.276,arterial,0.2502,0.0,clear,14,3,0,0,0,2,89.23,1.356,none,low,bike,13.9,2,4.51,0.629,1669.45,33.14,50.77,18.22,0,January,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.904942,77.574269,3.475,narrow_lane,0.3214,0.0,clear,18,3,0,0,0,4,167.53,2.429,pass,medium,scooter,14.4,1,4.53,0.696,3968.7,35.34,48.44,29.67,0,June,2026
11.041438,76.943104,COI-Z02,coimbatore,2,11.02983,76.991381,5.425,residential,0.4504,2.15,light_rain,10,6,0,1,0,3,69.94,0.817,none,medium,bicycle,13.1,2,4.38,0.912,593.06,85.63,63.54,51.1,0,June,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.137771,72.790157,2.841,arterial,0.3991,0.0,clear,18,2,0,0,0,7,340.71,0.967,none,low,scooter,13.5,1,4.21,0.929,670.72,32.35,34.57,23.93,1,April,2026
13.04181,80.181067,CHE-Z02,chennai,1,13.047944,80.167071,1.663,narrow_lane,0.5777,0.0,clear,10,3,0,0,0,6,150.59,6.302,pass,low,bike,6.9,1,4.76,0.511,711.66,31.31,44.29,19.98,1,April,2026
28.640905,77.121366,DEL-Z07,delhi ncr,1,28.63747,77.20246,7.923,residential,0.5626,0.0,clear,16,5,0,1,0,9,144.63,5.449,none,low,bike,26.5,3,3.75,0.472,752.74,96.42,105.49,54.84,0,March,2026
12.967086,77.602738,BEN-Z08,bengaluru,1,12.940244,77.618645,3.447,residential,0.6527,0.0,clear,19,2,1,0,0,10,419.42,4.205,pass_plus,medium,scooter,20.0,3,4.01,0.853,757.2,73.9,30.41,38.94,1,February,2026
10.773466,78.733858,TRI-Z01,trichy,3,10.811068,78.75092,4.578,narrow_lane,0.5126,0.0,clear,12,1,1,0,0,14,692.7,5.597,none,high,bike,14.1,0,4.81,0.476,1228.34,55.55,63.08,32.61,0,March,2026
12.379603,76.702321,MYS-Z04,mysuru,3,12.413559,76.706208,3.799,residential,0.6712,0.0,clear,13,4,1,0,0,6,152.96,1.476,none,high,bike,39.6,3,4.51,0.761,1463.4,74.19,55.51,29.71,0,May,2026
11.047512,76.985832,COI-Z06,coimbatore,2,11.019314,76.968357,3.67,arterial,0.6748,0.0,clear,12,6,1,1,0,6,312.31,3.201,pass,medium,bike,17.6,1,4.01,0.519,962.61,66.62,42.7,26.09,1,March,2026
19.068656,72.88234,MUM-Z06,mumbai,1,19.0689,72.911449,3.059,narrow_lane,0.7928,13.58,moderate_rain,9,2,1,0,0,14,35.0,3.94,pass_plus,low,bike,15.1,0,4.43,0.901,265.77,82.89,52.72,56.87,1,June,2026
19.073551,72.808853,MUM-Z02,mumbai,1,19.048308,72.836839,4.066,arterial,0.7724,0.0,clear,20,6,1,1,0,5,109.31,3.561,pass,medium,bike,7.9,1,4.6,0.942,1632.91,53.16,70.92,38.57,0,May,2026
12.913579,77.605083,BEN-Z06,bengaluru,1,12.923163,77.591939,1.779,residential,0.468,5.15,moderate_rain,22,4,0,0,0,2,64.68,1.149,pass,low,bike,11.0,1,4.44,0.479,1669.73,35.55,58.05,18.88,0,January,2026
11.047289,76.886044,COI-Z03,coimbatore,2,11.058095,76.863639,2.724,residential,0.2573,0.0,clear,11,1,0,0,0,2,91.69,1.548,pass,low,bike,13.5,2,4.74,0.887,301.24,48.02,45.5,18.71,1,March,2026
13.009524,77.554209,BEN-Z01,bengaluru,1,13.000407,77.557587,1.078,arterial,0.7001,0.0,clear,21,2,1,0,0,17,430.72,3.729,none,medium,bike,31.9,2,4.29,0.532,873.28,38.29,40.19,20.83,1,February,2026
12.956562,77.54897,BEN-Z12,bengaluru,1,12.95233,77.56942,2.265,arterial,0.5345,0.0,clear,18,1,0,0,0,10,657.99,3.262,pass,low,scooter,14.8,0,4.8,0.765,1696.7,39.79,29.86,22.56,0,May,2026
28.6353,77.181975,DEL-Z01,delhi ncr,1,28.641925,77.149181,3.284,arterial,0.5739,0.0,clear,9,4,1,0,0,6,120.33,3.708,none,high,bike,13.6,2,4.5,0.609,359.11,57.31,67.32,30.36,1,May,2026
9.979123,78.121505,MAD-Z03,madurai,3,9.984724,78.109539,1.451,highway,0.3676,0.0,clear,23,2,0,0,0,4,71.16,0.514,pass_plus,medium,ev_bike,13.4,3,4.46,0.875,1387.07,26.7,39.62,16.72,1,January,2026
17.362706,78.397761,HYD-Z10,hyderabad,1,17.346387,78.375246,3.001,arterial,0.5777,0.63,light_rain,18,5,0,1,0,13,112.42,7.843,none,medium,bike,14.4,2,4.25,0.419,980.65,36.63,70.52,26.7,0,April,2026
9.979123,78.121505,MAD-Z03,madurai,3,9.981127,78.110492,2.325,narrow_lane,0.249,3.03,light_rain,16,0,0,0,1,1,54.96,0.162,none,high,bike,7.4,3,3.99,0.775,719.04,47.17,46.58,17.03,1,March,2026
13.001202,80.271869,CHE-Z13,chennai,1,13.015183,80.270696,1.56,highway,0.3714,0.0,clear,18,5,0,1,1,6,362.07,0.375,none,high,bicycle,14.3,2,5.0,0.844,720.57,47.46,38.01,21.9,1,March,2026
17.386907,78.380612,HYD-Z05,hyderabad,1,17.382349,78.380021,0.511,narrow_lane,0.3126,0.0,clear,17,4,0,0,0,6,154.17,0.204,pass,low,scooter,4.0,0,4.69,0.825,906.36,17.35,37.71,11.77,1,March,2026
19.045278,72.894492,MUM-Z05,mumbai,1,19.029462,72.90594,2.131,residential,0.4512,9.48,moderate_rain,22,3,0,0,0,3,119.11,3.479,none,low,scooter,23.2,1,4.4,0.708,737.9,52.05,60.74,24.96,1,March,2026
19.037544,72.814437,MUM-Z09,mumbai,1,19.044096,72.833757,2.157,arterial,0.4001,0.0,clear,5,4,0,0,1,2,35.0,1.979,pass,low,bike,12.7,1,4.35,0.534,419.61,49.55,59.47,19.12,1,January,2026
13.08345,80.279958,CHE-Z03,chennai,1,13.089451,80.271464,1.137,residential,0.8363,3.79,light_rain,19,5,1,1,0,4,112.01,4.206,none,medium,bike,24.2,0,4.82,0.872,1714.18,47.86,58.54,13.37,1,February,2026
13.050043,80.200144,CHE-Z08,chennai,1,13.029861,80.204943,2.304,arterial,0.4423,0.0,clear,10,6,0,1,0,4,67.67,1.494,none,medium,scooter,12.1,1,4.79,0.646,1611.01,37.63,55.15,24.04,0,April,2026
13.000426,77.566828,BEN-Z04,bengaluru,1,13.00343,77.594032,2.966,narrow_lane,0.6109,0.0,clear,8,1,1,0,0,12,207.9,3.441,none,medium,bike,13.2,3,4.23,0.662,718.76,49.77,60.66,41.39,1,May,2026
19.065715,72.902957,MUM-Z08,mumbai,1,19.078543,72.933136,3.478,highway,0.6204,0.0,clear,9,2,1,0,0,5,247.07,7.303,pass,high,bike,17.3,1,4.59,0.75,1361.4,62.96,67.88,22.73,0,February,2026
13.085855,80.271117,CHE-Z10,chennai,1,13.053942,80.251718,4.124,arterial,0.497,2.21,light_rain,16,2,0,0,0,10,632.19,4.28,pass,low,bike,13.8,2,4.33,0.667,992.63,58.44,42.66,31.11,1,February,2026
12.32021,76.658884,MYS-Z03,mysuru,3,12.321477,76.668158,1.017,arterial,0.6446,0.0,light_rain,13,2,1,0,0,12,858.05,0.732,pass,medium,bike,13.5,0,4.35,0.631,1763.55,45.9,21.08,13.53,1,January,2026
9.933797,78.060875,MAD-Z01,madurai,3,9.923647,78.058947,1.148,arterial,0.213,0.41,light_rain,15,4,0,0,0,1,63.1,0.31,none,medium,ev_bike,28.6,0,4.57,0.795,557.72,23.28,32.96,9.19,1,January,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.14439,72.758593,3.506,residential,0.498,0.0,clear,11,5,0,1,0,4,328.96,0.939,pass,high,bike,15.0,1,4.29,0.774,824.66,32.94,45.72,30.08,0,March,2026
28.640905,77.121366,DEL-Z07,delhi ncr,1,28.620116,77.119424,2.319,arterial,0.3114,0.0,clear,7,3,0,0,0,7,301.15,0.803,pass,low,ev_bike,9.5,2,4.42,0.815,533.8,31.13,25.81,21.5,1,January,2026
19.020807,72.870459,MUM-Z12,mumbai,1,19.004794,72.879108,1.999,arterial,0.4205,0.0,clear,15,0,0,0,0,6,203.9,2.22,pass_plus,high,bicycle,10.3,1,4.0,0.674,1323.8,37.57,31.06,28.08,0,January,2026
13.168793,80.215619,CHE-Z12,chennai,1,13.229378,80.212899,6.743,residential,0.7076,0.0,clear,9,5,1,1,0,1,35.0,0.353,none,low,scooter,12.1,3,4.27,0.733,871.0,69.41,108.83,54.6,0,April,2026
17.386907,78.380612,HYD-Z05,hyderabad,1,17.398001,78.402173,2.599,arterial,0.5903,0.0,clear,16,6,0,1,0,3,35.0,1.208,none,low,scooter,15.2,2,4.61,0.752,2039.9,45.33,51.16,22.54,0,May,2026
13.137892,80.313144,CHE-Z04,chennai,1,13.145272,80.303883,1.296,residential,0.4357,0.0,clear,7,2,0,0,0,4,108.03,0.15,none,medium,bike,9.3,2,4.45,0.598,680.86,25.19,54.49,18.21,1,June,2026
12.319566,76.674223,MYS-Z05,mysuru,3,12.303528,76.702353,3.538,arterial,0.3702,7.33,moderate_rain,15,0,0,0,0,3,35.0,0.478,pass,low,ev_bike,16.3,1,4.65,0.906,766.51,66.82,48.87,22.51,1,April,2026
10.775166,78.674909,TRI-Z02,trichy,3,10.765952,78.698223,2.745,residential,0.3688,0.0,clear,22,6,0,1,0,5,85.1,1.711,pass,low,ev_bike,7.8,3,4.16,0.747,1582.66,27.12,42.3,26.66,0,February,2026
10.775166,78.674909,TRI-Z02,trichy,3,10.803443,78.650143,4.148,arterial,0.6762,0.0,clear,13,3,1,0,0,6,427.84,2.711,none,low,scooter,19.3,0,3.89,0.811,1664.23,80.2,39.07,25.81,0,April,2026
13.034659,77.602591,BEN-Z02,bengaluru,1,13.025595,77.574387,3.217,highway,0.6638,0.0,clear,21,3,1,0,0,5,35.0,2.614,none,low,bike,7.4,0,4.44,0.903,1091.99,48.97,64.75,20.68,1,March,2026
19.116791,72.774727,MUM-Z04,mumbai,1,19.097689,72.761462,2.541,residential,0.8438,0.0,clear,8,6,1,1,0,10,417.33,2.166,pass,low,bike,26.8,3,4.78,0.552,1399.13,53.16,35.2,33.38,0,April,2026
12.379603,76.702321,MYS-Z04,mysuru,3,12.327958,76.729948,6.479,arterial,0.6813,0.0,clear,8,5,1,1,0,8,336.74,8.403,pass,medium,bike,20.8,2,4.25,0.809,660.03,84.56,68.19,38.67,1,January,2026
13.102544,80.255519,CHE-Z14,chennai,1,13.112222,80.260216,1.19,residential,0.2772,0.88,light_rain,15,0,0,0,0,5,298.18,1.894,pass,low,scooter,14.7,2,4.61,0.774,1722.77,20.46,36.85,16.96,1,February,2026
13.028598,77.544217,BEN-Z07,bengaluru,1,13.01712,77.547865,1.336,arterial,0.3441,0.0,clear,23,0,0,0,0,4,35.0,1.407,none,low,bike,23.0,2,4.68,0.775,1729.03,25.34,50.85,19.68,1,January,2026
9.933797,78.060875,MAD-Z01,madurai,3,9.924597,78.05292,1.344,arterial,0.5365,0.0,clear,12,2,1,0,0,4,79.16,1.796,none,medium,scooter,14.0,0,4.25,0.781,1102.02,45.77,40.45,14.08,1,May,2026
10.981957,77.020962,COI-Z01,coimbatore,2,10.934747,77.014657,5.294,arterial,0.5194,5.27,moderate_rain,22,0,0,0,0,6,193.98,4.617,none,high,scooter,6.3,2,3.85,0.5,709.28,82.39,75.74,33.47,0,February,2026
13.066524,80.254772,CHE-Z07,chennai,1,13.062169,80.246755,0.994,residential,0.6241,1.05,light_rain,21,2,1,0,0,4,181.65,3.232,pass,high,bike,21.4,2,4.14,0.812,347.54,40.96,40.91,19.74,1,April,2026
